image_id,label,graphemes
8739.png,সংগ্রামে,"['স', 'ং', 'গ্রা', 'মে']"
15808.png,পারেন,"['পা', 'রে', 'ন']"
2567.png,চেতনা,"['চে', 'ত', 'না']"
17173.png,সামগ্রিক,"['সা', 'ম', 'গ্রি', 'ক']"
4083.png,শিষ্টাচার,"['শি', 'ষ্টা', 'চা', 'র']"
3547.png,দেখতাম,"['দে', 'খ', 'তা', 'ম']"
8141.png,চা,['চা']
712.png,দ্বিতীয়ত,"['দ্বি', 'তী', 'য়', 'ত']"
7710.png,করতো,"['ক', 'র', 'তো']"
7758.png,মুক্তিযোদ্ধে,"['মু', 'ক্তি', 'যো', 'দ্ধে']"
11911.png,হয়না,"['হ', 'য়', 'না']"
101.png,অনুকুল,"['অ', 'নু', 'কু', 'ল']"
12915.png,বিপদে,"['বি', 'প', 'দে']"
8788.png,দে,['দে']
6189.png,ক্লাসের,"['ক্লা', 'সে', 'র']"
7901.png,সেটি,"['সে', 'টি']"
4990.png,প্রাথমিকভাবে,"['প্রা', 'থ', 'মি', 'ক', 'ভা', 'বে']"
8986.png,মাছ,"['মা', 'ছ']"
8623.png,প্রভৃতি,"['প্র', 'ভৃ', 'তি']"
8108.png,ইহা,"['ই', 'হা']"
7567.png,পৈত্রিক,"['পৈ', 'ত্রি', 'ক']"
10846.png,আজ,"['আ', 'জ']"
15607.png,বিখ্যাত,"['বি', 'খ্যা', 'ত']"
12893.png,স্বজন,"['স্ব', 'জ', 'ন']"
12918.png,সমর্থন,"['স', 'ম', 'র্থ', 'ন']"
4917.png,আওতায়,"['আ', 'ও', 'তা', 'য়']"
17375.png,বৈশাখ,"['বৈ', 'শা', 'খ']"
7770.png,ঋণ,"['ঋ', 'ণ']"
14502.png,কার্যাবলি,"['কা', 'র্যা', 'ব', 'লি']"
17727.png,প্রয়াশ,"['প্র', 'য়া', 'শ']"
11316.png,সাধারন,"['সা', 'ধা', 'র', 'ন']"
12223.png,পরিণত,"['প', 'রি', 'ণ', 'ত']"
16403.png,ভেঙে,"['ভে', 'ঙে']"
17883.png,শিষ্ঠাচার,"['শি', 'ষ্ঠা', 'চা', 'র']"
6644.png,সিক্ত,"['সি', 'ক্ত']"
12121.png,রাজনীতি,"['রা', 'জ', 'নী', 'তি']"
12330.png,আদর্শের,"['আ', 'দ', 'র্শে', 'র']"
5782.png,অসহযোগ,"['অ', 'স', 'হ', 'যো', 'গ']"
14918.png,বিকাশ,"['বি', 'কা', 'শ']"
12069.png,কিছুক্ষন,"['কি', 'ছু', 'ক্ষ', 'ন']"
15813.png,অশালীন,"['অ', 'শা', 'লী', 'ন']"
6302.png,তোদের,"['তো', 'দে', 'র']"
13625.png,উত্তর,"['উ', 'ত্ত', 'র']"
16886.png,বকম,"['ব', 'ক', 'ম']"
2604.png,রক্ষাকবচ,"['র', 'ক্ষা', 'ক', 'ব', 'চ']"
15643.png,উক্তিটি,"['উ', 'ক্তি', 'টি']"
1409.png,শাহবাগের,"['শা', 'হ', 'বা', 'গে', 'র']"
383.png,ধর্মবিশ্বাসে,"['ধ', 'র্ম', 'বি', 'শ্বা', 'সে']"
6683.png,ক্রিয়াকলাপ,"['ক্রি', 'য়া', 'ক', 'লা', 'প']"
16732.png,চাকরি,"['চা', 'ক', 'রি']"
4045.png,শিশুদেরকে,"['শি', 'শু', 'দে', 'র', 'কে']"
390.png,আক্রমনের,"['আ', 'ক্র', 'ম', 'নে', 'র']"
12005.png,আমি,"['আ', 'মি']"
2370.png,করাব,"['ক', 'রা', 'ব']"
7877.png,শীলতার,"['শী', 'ল', 'তা', 'র']"
10043.png,বার্ধক্যের,"['বা', 'র্ধ', 'ক্যে', 'র']"
10344.png,যন্ত্রণাকে,"['য', 'ন্ত্র', 'ণা', 'কে']"
7245.png,সদ্ব্যবহার,"['স', 'দ্ব্য', 'ব', 'হা', 'র']"
13374.png,ভিত্তিতে,"['ভি', 'ত্তি', 'তে']"
6079.png,রা,['রা']
1875.png,নাই,"['না', 'ই']"
11097.png,অনুভব,"['অ', 'নু', 'ভ', 'ব']"
2344.png,একক,"['এ', 'ক', 'ক']"
13652.png,অঞ্চলে,"['অ', 'ঞ্চ', 'লে']"
4641.png,হে,['হে']
12969.png,প্রতিষ্ঠ,"['প্র', 'তি', 'ষ্ঠ']"
12018.png,বাজায়,"['বা', 'জা', 'য়']"
8224.png,বসে,"['ব', 'সে']"
4916.png,নীতির,"['নী', 'তি', 'র']"
13762.png,আত্মা,"['আ', 'ত্মা']"
4507.png,কর্মসংস্থানের,"['ক', 'র্ম', 'স', 'ং', 'স্থা', 'নে', 'র']"
17268.png,শোনাই,"['শো', 'না', 'ই']"
952.png,আতাউল,"['আ', 'তা', 'উ', 'ল']"
154.png,হ্রাস,"['হ্রা', 'স']"
12184.png,সাবলম্বী,"['সা', 'ব', 'ল', 'ম্বী']"
9597.png,সারা,"['সা', 'রা']"
6380.png,তাঁকে,"['তাঁ', 'কে']"
12650.png,দোয়াপ্রার্থী,"['দো', 'য়া', 'প্রা', 'র্থী']"
5985.png,নিজেকে,"['নি', 'জে', 'কে']"
10184.png,অনিয়মিত,"['অ', 'নি', 'য়', 'মি', 'ত']"
13153.png,কথায়,"['ক', 'থা', 'য়']"
14998.png,সন্মান,"['স', 'ন্মা', 'ন']"
11165.png,আনিয়া,"['আ', 'নি', 'য়া']"
11355.png,যখন,"['য', 'খ', 'ন']"
10974.png,মেধা,"['মে', 'ধা']"
17201.png,শাসনক্ষমতা,"['শা', 'স', 'ন', 'ক্ষ', 'ম', 'তা']"
6315.png,মধ্যেও,"['ম', 'ধ্যে', 'ও']"
7992.png,বিক্রিয়া,"['বি', 'ক্রি', 'য়া']"
10691.png,ছোট্ট,"['ছো', 'ট্ট']"
16178.png,হবে,"['হ', 'বে']"
9083.png,নীতে,"['নী', 'তে']"
4700.png,দ্বিতীয়,"['দ্বি', 'তী', 'য়']"
10714.png,পুরোটা,"['পু', 'রো', 'টা']"
3612.png,বিশ্ববিদ্যালয়ে,"['বি', 'শ্ব', 'বি', 'দ্যা', 'ল', 'য়ে']"
445.png,সর,"['স', 'র']"
1917.png,ডোবা,"['ডো', 'বা']"
14783.png,বয়স্ক,"['ব', 'য়', 'স্ক']"
10885.png,ভায়ের,"['ভা', 'য়ে', 'র']"
12841.png,পড়েই,"['প', 'ড়ে', 'ই']"
4814.png,গড়ার,"['গ', 'ড়া', 'র']"
981.png,বুজলেই,"['বু', 'জ', 'লে', 'ই']"
11666.png,থাকলে,"['থা', 'ক', 'লে']"
8769.png,টালির,"['টা', 'লি', 'র']"
16844.png,সম্পূর্ণ,"['স', 'ম্পূ', 'র্ণ']"
11903.png,সীমাবদ্ধ,"['সী', 'মা', 'ব', 'দ্ধ']"
12939.png,সম্পর্ক,"['স', 'ম্প', 'র্ক']"
12151.png,নিয়েই,"['নি', 'য়ে', 'ই']"
7205.png,ঝিমিয়ে,"['ঝি', 'মি', 'য়ে']"
7786.png,লাভজনক,"['লা', 'ভ', 'জ', 'ন', 'ক']"
14755.png,সংখ্যাভিত্তিক,"['স', 'ং', 'খ্যা', 'ভি', 'ত্তি', 'ক']"
16996.png,সিটিস্ক্যান,"['সি', 'টি', 'স্ক্যা', 'ন']"
6023.png,কল্যাণে,"['ক', 'ল্যা', 'ণে']"
2100.png,বলেন,"['ব', 'লে', 'ন']"
4011.png,পোষাক,"['পো', 'ষা', 'ক']"
3786.png,মুঘল,"['মু', 'ঘ', 'ল']"
1424.png,ফেরার,"['ফে', 'রা', 'র']"
15104.png,নদীর,"['ন', 'দী', 'র']"
12603.png,জুলাই,"['জু', 'লা', 'ই']"
14093.png,আলোচনা,"['আ', 'লো', 'চ', 'না']"
9359.png,পাটও,"['পা', 'ট', 'ও']"
6553.png,জায়গায়,"['জা', 'য়', 'গা', 'য়']"
8415.png,সর্বাধিক,"['স', 'র্বা', 'ধি', 'ক']"
8910.png,সবজি,"['স', 'ব', 'জি']"
1699.png,চরিত্রহীন,"['চ', 'রি', 'ত্র', 'হী', 'ন']"
5148.png,এস,"['এ', 'স']"
9482.png,থাকতে,"['থা', 'ক', 'তে']"
1954.png,শুয়ে,"['শু', 'য়ে']"
12962.png,একমাত্র,"['এ', 'ক', 'মা', 'ত্র']"
2244.png,হিংসা,"['হি', 'ং', 'সা']"
3445.png,অপরাহে,"['অ', 'প', 'রা', 'হে']"
7229.png,বার্তাই,"['বা', 'র্তা', 'ই']"
17266.png,যাত্রী,"['যা', 'ত্রী']"
11861.png,জাগ্রত,"['জা', 'গ্র', 'ত']"
4231.png,উৎপাদনে,"['উ', 'ৎ', 'পা', 'দ', 'নে']"
17417.png,আবহাওয়া,"['আ', 'ব', 'হা', 'ও', 'য়া']"
12064.png,মনোযোগ,"['ম', 'নো', 'যো', 'গ']"
11356.png,প্রবর্তন,"['প্র', 'ব', 'র্ত', 'ন']"
471.png,রয়েছে,"['র', 'য়ে', 'ছে']"
13775.png,ন্যায়,"['ন্যা', 'য়']"
14800.png,শারীরিকভাবে,"['শা', 'রী', 'রি', 'ক', 'ভা', 'বে']"
17452.png,বায়ুপ্রবাহ,"['বা', 'য়ু', 'প্র', 'বা', 'হ']"
13926.png,দাঁড়াইলেন,"['দাঁ', 'ড়া', 'ই', 'লে', 'ন']"
8425.png,আয়তনের,"['আ', 'য়', 'ত', 'নে', 'র']"
8763.png,চোর,"['চো', 'র']"
8507.png,পরিবেশে,"['প', 'রি', 'বে', 'শে']"
10098.png,জীববিজ্ঞানের,"['জী', 'ব', 'বি', 'জ্ঞা', 'নে', 'র']"
4146.png,মেয়েটি,"['মে', 'য়ে', 'টি']"
907.png,রাতেই,"['রা', 'তে', 'ই']"
15702.png,হলো,"['হ', 'লো']"
955.png,মুক্তিবাহিনীর,"['মু', 'ক্তি', 'বা', 'হি', 'নী', 'র']"
12813.png,আকার,"['আ', 'কা', 'র']"
7221.png,শুধুমাত্র,"['শু', 'ধু', 'মা', 'ত্র']"
12835.png,খুললেই,"['খু', 'ল', 'লে', 'ই']"
13485.png,আগমন,"['আ', 'গ', 'ম', 'ন']"
7646.png,অপরের,"['অ', 'প', 'রে', 'র']"
15087.png,অভিজ্ঞতার,"['অ', 'ভি', 'জ্ঞ', 'তা', 'র']"
7687.png,ভাগে,"['ভা', 'গে']"
317.png,শিকার,"['শি', 'কা', 'র']"
11235.png,মসজিদ,"['ম', 'স', 'জি', 'দ']"
14815.png,উত্তরাধিকারীদের,"['উ', 'ত্ত', 'রা', 'ধি', 'কা', 'রী', 'দে', 'র']"
13060.png,গুরুত্ব,"['গু', 'রু', 'ত্ব']"
17096.png,বিষয়ে,"['বি', 'ষ', 'য়ে']"
17243.png,ছড়া,"['ছ', 'ড়া']"
6424.png,বিশিষ্টতার,"['বি', 'শি', 'ষ্ট', 'তা', 'র']"
7157.png,যন্ত্রপাতি,"['য', 'ন্ত্র', 'পা', 'তি']"
6711.png,প্রয়োগ,"['প্র', 'য়ো', 'গ']"
1880.png,শিশিরে,"['শি', 'শি', 'রে']"
4037.png,মাতা,"['মা', 'তা']"
2722.png,করের,"['ক', 'রে', 'র']"
5787.png,মাসিক,"['মা', 'সি', 'ক']"
3528.png,বিকালে,"['বি', 'কা', 'লে']"
16764.png,অর্থে,"['অ', 'র্থে']"
13838.png,তুলা,"['তু', 'লা']"
10834.png,বেশে,"['বে', 'শে']"
820.png,সাধারনভাবে,"['সা', 'ধা', 'র', 'ন', 'ভা', 'বে']"
4112.png,তপ্ত,"['ত', 'প্ত']"
12910.png,স্বার্থে,"['স্বা', 'র্থে']"
12770.png,নিরীক্ষা,"['নি', 'রী', 'ক্ষা']"
12897.png,শিক্ষাপ্রতিষ্ঠান,"['শি', 'ক্ষা', 'প্র', 'তি', 'ষ্ঠা', 'ন']"
2364.png,বৃদ্ধাশ্রমে,"['বৃ', 'দ্ধা', 'শ্র', 'মে']"
3549.png,গৃহস্থের,"['গৃ', 'হ', 'স্থে', 'র']"
13019.png,ভূমিরূপের,"['ভূ', 'মি', 'রূ', 'পে', 'র']"
16834.png,জননী,"['জ', 'ন', 'নী']"
7121.png,জনে,"['জ', 'নে']"
6736.png,পরিবর্তিত,"['প', 'রি', 'ব', 'র্তি', 'ত']"
10887.png,রাজপথ,"['রা', 'জ', 'প', 'থ']"
15238.png,সংযুক্তির,"['স', 'ং', 'যু', 'ক্তি', 'র']"
15626.png,সাবান,"['সা', 'বা', 'ন']"
8867.png,হই,"['হ', 'ই']"
1100.png,ড্রাইভার,"['ড্রা', 'ই', 'ভা', 'র']"
9964.png,সতর্ক,"['স', 'ত', 'র্ক']"
5568.png,কর্তৃত্ব,"['ক', 'র্তৃ', 'ত্ব']"
6227.png,মুহসীন,"['মু', 'হ', 'সী', 'ন']"
12557.png,মনে,"['ম', 'নে']"
10490.png,য়ে,['য়ে']
10792.png,পারিবারিক,"['পা', 'রি', 'বা', 'রি', 'ক']"
11298.png,শুরুতে,"['শু', 'রু', 'তে']"
13373.png,কীর,"['কী', 'র']"
12462.png,তরঙ্গ,"['ত', 'র', 'ঙ্গ']"
7435.png,কারো,"['কা', 'রো']"
12405.png,পড়েছে,"['প', 'ড়ে', 'ছে']"
11327.png,টিক,"['টি', 'ক']"
13.png,জলে,"['জ', 'লে']"
12930.png,সহযোগিতার,"['স', 'হ', 'যো', 'গি', 'তা', 'র']"
4171.png,পথ,"['প', 'থ']"
10693.png,কাটিয়ে,"['কা', 'টি', 'য়ে']"
7943.png,পরিবর্তনকে,"['প', 'রি', 'ব', 'র্ত', 'ন', 'কে']"
16108.png,আফা,"['আ', 'ফা']"
2559.png,শুরু,"['শু', 'রু']"
5732.png,দক্ষতা,"['দ', 'ক্ষ', 'তা']"
3382.png,নিব,"['নি', 'ব']"
8071.png,রাজা,"['রা', 'জা']"
8403.png,দেশটির,"['দে', 'শ', 'টি', 'র']"
14675.png,কোনো,"['কো', 'নো']"
9922.png,নদীতে,"['ন', 'দী', 'তে']"
12322.png,মতবাদ,"['ম', 'ত', 'বা', 'দ']"
15591.png,পত্রিকায়,"['প', 'ত্রি', 'কা', 'য়']"
888.png,যমুনা,"['য', 'মু', 'না']"
2719.png,মজুরি,"['ম', 'জু', 'রি']"
3724.png,উ,['উ']
7852.png,স্বল্পমেয়াদী,"['স্ব', 'ল্প', 'মে', 'য়া', 'দী']"
5159.png,ঝড়,"['ঝ', 'ড়']"
14247.png,দুভাবেই,"['দু', 'ভা', 'বে', 'ই']"
448.png,বেসরকারি,"['বে', 'স', 'র', 'কা', 'রি']"
3472.png,ব্যাক্তির,"['ব্যা', 'ক্তি', 'র']"
1030.png,ভরে,"['ভ', 'রে']"
7879.png,প্রাকৃতিক,"['প্রা', 'কৃ', 'তি', 'ক']"
8773.png,দরজা,"['দ', 'র', 'জা']"
10188.png,ইত্যাদির,"['ই', 'ত্যা', 'দি', 'র']"
7186.png,ফ্রান্স,"['ফ্রা', 'ন্স']"
8587.png,পরিদৃষ্ট,"['প', 'রি', 'দৃ', 'ষ্ট']"
17404.png,কাশবন,"['কা', 'শ', 'ব', 'ন']"
350.png,চিহ্নিত,"['চি', 'হ্নি', 'ত']"
7948.png,প্রক্রিয়ায়,"['প্র', 'ক্রি', 'য়া', 'য়']"
3405.png,আহা,"['আ', 'হা']"
11207.png,দুপুর,"['দু', 'পু', 'র']"
9680.png,যাচ্ছেন,"['যা', 'চ্ছে', 'ন']"
5282.png,পার্শ্ববর্তী,"['পা', 'র্শ্ব', 'ব', 'র্তী']"
8966.png,সঙ,"['স', 'ঙ']"
8042.png,সচেতনতা,"['স', 'চে', 'ত', 'ন', 'তা']"
5187.png,রহমতকে,"['র', 'হ', 'ম', 'ত', 'কে']"
8801.png,পাচ্ছ,"['পা', 'চ্ছ']"
9306.png,সম্প্রসারণের,"['স', 'ম্প্র', 'সা', 'র', 'ণে', 'র']"
197.png,মুরগী,"['মু', 'র', 'গী']"
14849.png,মানুষ,"['মা', 'নু', 'ষ']"
324.png,মানবতাবাদী,"['মা', 'ন', 'ব', 'তা', 'বা', 'দী']"
16781.png,প্রশ্বাস,"['প্র', 'শ্বা', 'স']"
17242.png,মুক্তির,"['মু', 'ক্তি', 'র']"
11419.png,অর্থের,"['অ', 'র্থে', 'র']"
6893.png,পয়সা,"['প', 'য়', 'সা']"
5271.png,পরবর্তীতে,"['প', 'র', 'ব', 'র্তী', 'তে']"
1253.png,সূত্র,"['সূ', 'ত্র']"
9170.png,পাইতো,"['পা', 'ই', 'তো']"
682.png,কামনা,"['কা', 'ম', 'না']"
6763.png,বৈশিষ্ট্যসমূহ,"['বৈ', 'শি', 'ষ্ট্য', 'স', 'মূ', 'হ']"
10013.png,বস্ত্র,"['ব', 'স্ত্র']"
333.png,কেন্দ্রে,"['কে', 'ন্দ্রে']"
3516.png,ভোট,"['ভো', 'ট']"
1877.png,সাড়া,"['সা', 'ড়া']"
10139.png,এটির,"['এ', 'টি', 'র']"
1479.png,টা,['টা']
5750.png,সঙ্গে,"['স', 'ঙ্গে']"
12652.png,ইশরাক,"['ই', 'শ', 'রা', 'ক']"
16314.png,বিচারের,"['বি', 'চা', 'রে', 'র']"
6457.png,খোঁজার,"['খোঁ', 'জা', 'র']"
8370.png,দেখলে,"['দে', 'খ', 'লে']"
1065.png,ঘটছে,"['ঘ', 'ট', 'ছে']"
13927.png,বলিলেন,"['ব', 'লি', 'লে', 'ন']"
2557.png,মূল্যবোধ,"['মূ', 'ল্য', 'বো', 'ধ']"
3050.png,অর্থনৈতি,"['অ', 'র্থ', 'নৈ', 'তি']"
8424.png,কিলোমিটার,"['কি', 'লো', 'মি', 'টা', 'র']"
6873.png,পয়সার,"['প', 'য়', 'সা', 'র']"
13488.png,উদ্দেশ্যে,"['উ', 'দ্দে', 'শ্যে']"
13696.png,চর্চা,"['চ', 'র্চা']"
14960.png,পেনশন,"['পে', 'ন', 'শ', 'ন']"
10482.png,প্রাপ্ত,"['প্রা', 'প্ত']"
68.png,নাতিশীতোষ্ণ,"['না', 'তি', 'শী', 'তো', 'ষ্ণ']"
11871.png,মানুষ্যত্ব,"['মা', 'নু', 'ষ্য', 'ত্ব']"
12707.png,ধারন,"['ধা', 'র', 'ন']"
11757.png,বাসস্থান,"['বা', 'স', 'স্থা', 'ন']"
859.png,মালে,"['মা', 'লে']"
