image_id,label,graphemes
16924.png,কয়,"['ক', 'য়']"
7548.png,যুদ্ধ,"['যু', 'দ্ধ']"
3223.png,ইতিমধ্যে,"['ই', 'তি', 'ম', 'ধ্যে']"
5322.png,কমাস,"['ক', 'মা', 'স']"
3636.png,দরকার,"['দ', 'র', 'কা', 'র']"
9580.png,তালে,"['তা', 'লে']"
12329.png,সংস্কার,"['স', 'ং', 'স্কা', 'র']"
8607.png,তেলবীজ,"['তে', 'ল', 'বী', 'জ']"
10774.png,বিসুখ,"['বি', 'সু', 'খ']"
13931.png,করিত,"['ক', 'রি', 'ত']"
5084.png,ফিতার,"['ফি', 'তা', 'র']"
14223.png,ত্বরণ,"['ত্ব', 'র', 'ণ']"
16326.png,সর্ব,"['স', 'র্ব']"
5991.png,নিহিত,"['নি', 'হি', 'ত']"
1706.png,সযতনে,"['স', 'য', 'ত', 'নে']"
4137.png,গেল,"['গে', 'ল']"
657.png,পারিনা,"['পা', 'রি', 'না']"
15730.png,খাদ্যে,"['খা', 'দ্যে']"
16922.png,সংস,"['স', 'ং', 'স']"
3658.png,নেটওয়ার্ককে,"['নে', 'ট', 'ও', 'য়া', 'র্ক', 'কে']"
561.png,অসময়ে,"['অ', 'স', 'ম', 'য়ে']"
318.png,করত,"['ক', 'র', 'ত']"
4255.png,পরিকল্পনা,"['প', 'রি', 'ক', 'ল্প', 'না']"
7619.png,সাফল্যের,"['সা', 'ফ', 'ল্যে', 'র']"
7350.png,হে,['হে']
16083.png,সেগুলোই,"['সে', 'গু', 'লো', 'ই']"
1447.png,মেনে,"['মে', 'নে']"
17180.png,আগমনে,"['আ', 'গ', 'ম', 'নে']"
13221.png,ক্ষুদ্র,"['ক্ষু', 'দ্র']"
4147.png,বুঝতে,"['বু', 'ঝ', 'তে']"
8516.png,সেদিকটিতে,"['সে', 'দি', 'ক', 'টি', 'তে']"
10662.png,অদ্বিতীয়,"['অ', 'দ্বি', 'তী', 'য়']"
536.png,পাওয়া,"['পা', 'ও', 'য়া']"
14965.png,প্রবীণদের,"['প্র', 'বী', 'ণ', 'দে', 'র']"
7551.png,লেফটেন্যান্ট,"['লে', 'ফ', 'টে', 'ন্যা', 'ন্ট']"
13588.png,মৌসুমি,"['মৌ', 'সু', 'মি']"
9512.png,করলেই,"['ক', 'র', 'লে', 'ই']"
10863.png,হাজির,"['হা', 'জি', 'র']"
12143.png,ছাড়া,"['ছা', 'ড়া']"
11198.png,প্রাণ,"['প্রা', 'ণ']"
10183.png,নির্গমন,"['নি', 'র্গ', 'ম', 'ন']"
12327.png,প্রেক্ষিতেই,"['প্রে', 'ক্ষি', 'তে', 'ই']"
13862.png,পালকির,"['পা', 'ল', 'কি', 'র']"
1601.png,স্বীকার,"['স্বী', 'কা', 'র']"
3741.png,তু,['তু']
6254.png,লাগলাম,"['লা', 'গ', 'লা', 'ম']"
3528.png,বিকালে,"['বি', 'কা', 'লে']"
1368.png,স্বাভাবিকভাবে,"['স্বা', 'ভা', 'বি', 'ক', 'ভা', 'বে']"
11212.png,ঘুমায়,"['ঘু', 'মা', 'য়']"
16438.png,উদ্যান,"['উ', 'দ্যা', 'ন']"
3703.png,চাঁদের,"['চাঁ', 'দে', 'র']"
4696.png,রশ্মি,"['র', 'শ্মি']"
11064.png,দিলে,"['দি', 'লে']"
11860.png,বোধবুদ্ধি,"['বো', 'ধ', 'বু', 'দ্ধি']"
8433.png,ভৌগোলিকভাবে,"['ভৌ', 'গো', 'লি', 'ক', 'ভা', 'বে']"
11295.png,ময়নামতি,"['ম', 'য়', 'না', 'ম', 'তি']"
17345.png,এন্ড,"['এ', 'ন্ড']"
12172.png,মঙ্গল,"['ম', 'ঙ্গ', 'ল']"
5323.png,মার্কেটের,"['মা', 'র্কে', 'টে', 'র']"
8661.png,পারি,"['পা', 'রি']"
14360.png,নোংরা,"['নো', 'ং', 'রা']"
8021.png,পণ্যই,"['প', 'ণ্য', 'ই']"
15586.png,সাধনায়,"['সা', 'ধ', 'না', 'য়']"
17396.png,চিক,"['চি', 'ক']"
11458.png,যেমন,"['যে', 'ম', 'ন']"
203.png,বিক্রি,"['বি', 'ক্রি']"
9185.png,এব,"['এ', 'ব']"
15674.png,সন্তান,"['স', 'ন্তা', 'ন']"
3525.png,না,['না']
12722.png,রিক্সা,"['রি', 'ক্সা']"
6233.png,রুমে,"['রু', 'মে']"
7260.png,যৌথ,"['যৌ', 'থ']"
8578.png,ব্যক্তির,"['ব্য', 'ক্তি', 'র']"
10312.png,দেখব,"['দে', 'খ', 'ব']"
6907.png,ভূমিকা,"['ভূ', 'মি', 'কা']"
6815.png,ইত্যাদি,"['ই', 'ত্যা', 'দি']"
2622.png,উচ্চতা,"['উ', 'চ্চ', 'তা']"
933.png,ঘোষনার,"['ঘো', 'ষ', 'না', 'র']"
4526.png,চিঠি,"['চি', 'ঠি']"
10007.png,সাধন,"['সা', 'ধ', 'ন']"
258.png,কৃষিকাজ,"['কৃ', 'ষি', 'কা', 'জ']"
2843.png,টেলিফোন,"['টে', 'লি', 'ফো', 'ন']"
8354.png,নাকি,"['না', 'কি']"
4262.png,সঠিক,"['স', 'ঠি', 'ক']"
11644.png,সরলীকরন,"['স', 'র', 'লী', 'ক', 'র', 'ন']"
12107.png,লুটিয়ে,"['লু', 'টি', 'য়ে']"
5161.png,জান,"['জা', 'ন']"
17757.png,দায়িত্ব,"['দা', 'য়ি', 'ত্ব']"
9751.png,পূরণ,"['পূ', 'র', 'ণ']"
17840.png,বাচ্চারা,"['বা', 'চ্চা', 'রা']"
4424.png,মজুর,"['ম', 'জু', 'র']"
2453.png,রবিন,"['র', 'বি', 'ন']"
13010.png,মৃত্তিকা,"['মৃ', 'ত্তি', 'কা']"
13935.png,মারা,"['মা', 'রা']"
1399.png,রুম,"['রু', 'ম']"
6374.png,পরাধীনতার,"['প', 'রা', 'ধী', 'ন', 'তা', 'র']"
13916.png,আবুবকর,"['আ', 'বু', 'ব', 'ক', 'র']"
664.png,লিখেছিলাম,"['লি', 'খে', 'ছি', 'লা', 'ম']"
9651.png,রে,['রে']
11805.png,সকলে,"['স', 'ক', 'লে']"
1004.png,অধরা,"['অ', 'ধ', 'রা']"
13634.png,কালবৈশাখী,"['কা', 'ল', 'বৈ', 'শা', 'খী']"
7155.png,তুল,"['তু', 'ল']"
7591.png,বিমানবাহিনী,"['বি', 'মা', 'ন', 'বা', 'হি', 'নী']"
15076.png,সহকারী,"['স', 'হ', 'কা', 'রী']"
4990.png,প্রাথমিকভাবে,"['প্রা', 'থ', 'মি', 'ক', 'ভা', 'বে']"
1153.png,বিদেশের,"['বি', 'দে', 'শে', 'র']"
1783.png,সমৃদ্ধি,"['স', 'মৃ', 'দ্ধি']"
10010.png,নিরাপত্তা,"['নি', 'রা', 'প', 'ত্তা']"
2293.png,গড়ায়,"['গ', 'ড়া', 'য়']"
646.png,গাই,"['গা', 'ই']"
12940.png,থাকলে,"['থা', 'ক', 'লে']"
263.png,ঘুরে,"['ঘু', 'রে']"
6234.png,ঢুকেই,"['ঢু', 'কে', 'ই']"
14395.png,ইদানিং,"['ই', 'দা', 'নি', 'ং']"
234.png,নিয়োজিত,"['নি', 'য়ো', 'জি', 'ত']"
11275.png,রাজবাড়ি,"['রা', 'জ', 'বা', 'ড়ি']"
9724.png,ক্ষয়পূরণ,"['ক্ষ', 'য়', 'পূ', 'র', 'ণ']"
16332.png,হস্তে,"['হ', 'স্তে']"
3531.png,পথের,"['প', 'থে', 'র']"
15914.png,মুদ্রা,"['মু', 'দ্রা']"
3326.png,নাবলা,"['না', 'ব', 'লা']"
9953.png,পরিবেশের,"['প', 'রি', 'বে', 'শে', 'র']"
3731.png,ইয়াহ,"['ই', 'য়া', 'হ']"
6418.png,ফার্সি,"['ফা', 'র্সি']"
8910.png,সবজি,"['স', 'ব', 'জি']"
15128.png,ঢিল,"['ঢি', 'ল']"
9681.png,বিজ্ঞানী,"['বি', 'জ্ঞা', 'নী']"
8785.png,তাড়াতাড়ি,"['তা', 'ড়া', 'তা', 'ড়ি']"
13893.png,জমায়েত,"['জ', 'মা', 'য়ে', 'ত']"
14915.png,মাধ্যমে,"['মা', 'ধ্য', 'মে']"
6674.png,গঠিত,"['গ', 'ঠি', 'ত']"
123.png,অর্জিত,"['অ', 'র্জি', 'ত']"
15321.png,নেতৃত্বে,"['নে', 'তৃ', 'ত্বে']"
279.png,তৈরি,"['তৈ', 'রি']"
17350.png,অবস্থিত,"['অ', 'ব', 'স্থি', 'ত']"
6884.png,ঝামেলা,"['ঝা', 'মে', 'লা']"
2428.png,বিদেশিরা,"['বি', 'দে', 'শি', 'রা']"
7690.png,একটির,"['এ', 'ক', 'টি', 'র']"
8359.png,পছন্দ,"['প', 'ছ', 'ন্দ']"
13382.png,সিকুয়েন্সিয়াল,"['সি', 'কু', 'য়ে', 'ন্সি', 'য়া', 'ল']"
13856.png,তাকিয়ে,"['তা', 'কি', 'য়ে']"
6832.png,গোলাপ,"['গো', 'লা', 'প']"
3691.png,কথা,"['ক', 'থা']"
1741.png,রত,"['র', 'ত']"
16241.png,শাসক,"['শা', 'স', 'ক']"
68.png,নাতিশীতোষ্ণ,"['না', 'তি', 'শী', 'তো', 'ষ্ণ']"
10594.png,খোদা,"['খো', 'দা']"
4035.png,পাত্র,"['পা', 'ত্র']"
10773.png,অসুখ,"['অ', 'সু', 'খ']"
12067.png,ওড়ানো,"['ও', 'ড়া', 'নো']"
5142.png,জ্যৈষ্ঠ,"['জ্যৈ', 'ষ্ঠ']"
10728.png,নগরায়ন,"['ন', 'গ', 'রা', 'য়', 'ন']"
8924.png,এড়ানোর,"['এ', 'ড়া', 'নো', 'র']"
9413.png,শিল্পের,"['শি', 'ল্পে', 'র']"
12976.png,সম,"['স', 'ম']"
7782.png,প্রসার,"['প্র', 'সা', 'র']"
16595.png,পাট,"['পা', 'ট']"
15428.png,ফ্রান্স,"['ফ্রা', 'ন্স']"
5413.png,হনে,"['হ', 'নে']"
6634.png,কেমন,"['কে', 'ম', 'ন']"
1500.png,আছেই,"['আ', 'ছে', 'ই']"
14836.png,প্রশ্নঃ,"['প্র', 'শ্ন', 'ঃ']"
7445.png,মানবাধিকারের,"['মা', 'ন', 'বা', 'ধি', 'কা', 'রে', 'র']"
9232.png,ঘটনা,"['ঘ', 'ট', 'না']"
367.png,বিভ্রান্ত,"['বি', 'ভ্রা', 'ন্ত']"
10648.png,আপত্তি,"['আ', 'প', 'ত্তি']"
11555.png,ইসলামি,"['ই', 'স', 'লা', 'মি']"
16915.png,ধর্ম,"['ধ', 'র্ম']"
12419.png,অব্যহত,"['অ', 'ব্য', 'হ', 'ত']"
15078.png,এবারে,"['এ', 'বা', 'রে']"
10031.png,শারীরিক,"['শা', 'রী', 'রি', 'ক']"
16585.png,চাহিদা,"['চা', 'হি', 'দা']"
17278.png,মুক্তিপাগল,"['মু', 'ক্তি', 'পা', 'গ', 'ল']"
5014.png,জাবেদা,"['জা', 'বে', 'দা']"
4112.png,তপ্ত,"['ত', 'প্ত']"
16336.png,পিতর,"['পি', 'ত', 'র']"
7153.png,ডাল,"['ডা', 'ল']"
9358.png,কাঁচা,"['কাঁ', 'চা']"
11898.png,মণ,"['ম', 'ণ']"
7887.png,ভাববার,"['ভা', 'ব', 'বা', 'র']"
6078.png,পানিকে,"['পা', 'নি', 'কে']"
6975.png,রেনে,"['রে', 'নে']"
5286.png,কমার্সের,"['ক', 'মা', 'র্সে', 'র']"
1751.png,সনের,"['স', 'নে', 'র']"
14954.png,বিধি,"['বি', 'ধি']"
15683.png,হয়তো,"['হ', 'য়', 'তো']"
16669.png,এম,"['এ', 'ম']"
4708.png,অধ্যায়,"['অ', 'ধ্যা', 'য়']"
10633.png,বিস্তারিত,"['বি', 'স্তা', 'রি', 'ত']"
16238.png,দরিদ্র,"['দ', 'রি', 'দ্র']"
13194.png,এদিয়ে,"['এ', 'দি', 'য়ে']"
15273.png,পদার্থবিজ্ঞানে,"['প', 'দা', 'র্থ', 'বি', 'জ্ঞা', 'নে']"
14503.png,ফলাফল,"['ফ', 'লা', 'ফ', 'ল']"
1907.png,দোলে,"['দো', 'লে']"
15686.png,দুজনই,"['দু', 'জ', 'ন', 'ই']"
11886.png,হীন,"['হী', 'ন']"
663.png,লাইন,"['লা', 'ই', 'ন']"
2010.png,সাবলীলভাবে,"['সা', 'ব', 'লী', 'ল', 'ভা', 'বে']"
5089.png,সকালে,"['স', 'কা', 'লে']"
8587.png,পরিদৃষ্ট,"['প', 'রি', 'দৃ', 'ষ্ট']"
10567.png,গল্পে,"['গ', 'ল্পে']"
9508.png,উপকার,"['উ', 'প', 'কা', 'র']"
9553.png,বোনকে,"['বো', 'ন', 'কে']"
8263.png,অবিচার,"['অ', 'বি', 'চা', 'র']"
15758.png,উন্নতি,"['উ', 'ন্ন', 'তি']"
12658.png,সুনাগরিক,"['সু', 'না', 'গ', 'রি', 'ক']"
1476.png,যাতায়াত,"['যা', 'তা', 'য়া', 'ত']"
17759.png,পাবলিকেশন্স,"['পা', 'ব', 'লি', 'কে', 'শ', 'ন্স']"
11757.png,বাসস্থান,"['বা', 'স', 'স্থা', 'ন']"
6327.png,এইখানে,"['এ', 'ই', 'খা', 'নে']"
15806.png,অনৈতিক,"['অ', 'নৈ', 'তি', 'ক']"
278.png,অস্ত্র,"['অ', 'স্ত্র']"
2867.png,চালিয়ে,"['চা', 'লি', 'য়ে']"
7134.png,একসাথে,"['এ', 'ক', 'সা', 'থে']"
17707.png,বিবেচনা,"['বি', 'বে', 'চ', 'না']"
12801.png,যৌন,"['যৌ', 'ন']"
15898.png,করছে,"['ক', 'র', 'ছে']"
6944.png,একাজ,"['এ', 'কা', 'জ']"
12340.png,থাকা,"['থা', 'কা']"
15240.png,বস্তুটির,"['ব', 'স্তু', 'টি', 'র']"
9908.png,পাঁচ,"['পাঁ', 'চ']"
9690.png,এরকম,"['এ', 'র', 'ক', 'ম']"
8751.png,ঢুকে,"['ঢু', 'কে']"
10113.png,শা,['শা']
10854.png,পরাজয়,"['প', 'রা', 'জ', 'য়']"
13218.png,অসীম,"['অ', 'সী', 'ম']"
15648.png,প্রবীণ,"['প্র', 'বী', 'ণ']"
1901.png,তারি,"['তা', 'রি']"
3153.png,এন্ডোসকপি,"['এ', 'ন্ডো', 'স', 'ক', 'পি']"
3236.png,নেপাল,"['নে', 'পা', 'ল']"
6524.png,পাশ,"['পা', 'শ']"
12077.png,ঘুড়িটি,"['ঘু', 'ড়ি', 'টি']"
9799.png,কতবার,"['ক', 'ত', 'বা', 'র']"
10459.png,পাকি,"['পা', 'কি']"
3407.png,যাদু,"['যা', 'দু']"
17264.png,মরা,"['ম', 'রা']"
6880.png,ধরনে,"['ধ', 'র', 'নে']"
6927.png,পূর্ব,"['পূ', 'র্ব']"
13683.png,বাঙালী,"['বা', 'ঙা', 'লী']"
9938.png,কেন্দ্রের,"['কে', 'ন্দ্রে', 'র']"
15958.png,অস্বীকার,"['অ', 'স্বী', 'কা', 'র']"
6366.png,সূচনা,"['সূ', 'চ', 'না']"
15789.png,স্মরণ,"['স্ম', 'র', 'ণ']"
5101.png,হ,['হ']
1543.png,বয়ে,"['ব', 'য়ে']"
13923.png,গভীরভাবে,"['গ', 'ভী', 'র', 'ভা', 'বে']"
9464.png,অর্জন,"['অ', 'র্জ', 'ন']"
7635.png,অফিসার,"['অ', 'ফি', 'সা', 'র']"
10291.png,নাগরিকের,"['না', 'গ', 'রি', 'কে', 'র']"
3455.png,তাহার,"['তা', 'হা', 'র']"
16079.png,পরিমানে,"['প', 'রি', 'মা', 'নে']"
16312.png,আচারের,"['আ', 'চা', 'রে', 'র']"
14370.png,পত্র,"['প', 'ত্র']"
1443.png,সমালোচনা,"['স', 'মা', 'লো', 'চ', 'না']"
11160.png,হইয়াছেন,"['হ', 'ই', 'য়া', 'ছে', 'ন']"
6637.png,কোমল,"['কো', 'ম', 'ল']"
7222.png,সাফল্যর,"['সা', 'ফ', 'ল্য', 'র']"
16827.png,বন্ধন,"['ব', 'ন্ধ', 'ন']"
11251.png,পাহাড়,"['পা', 'হা', 'ড়']"
14574.png,প্রঃ,"['প্র', 'ঃ']"
13028.png,উপাদানসমূহ,"['উ', 'পা', 'দা', 'ন', 'স', 'মূ', 'হ']"
17705.png,র্থীদের,"['র্থী', 'দে', 'র']"
723.png,বিনোদন,"['বি', 'নো', 'দ', 'ন']"
5603.png,শ্বশুর,"['শ্ব', 'শু', 'র']"
10451.png,লানো,"['লা', 'নো']"
6314.png,খাওয়াচ্ছে,"['খা', 'ও', 'য়া', 'চ্ছে']"
8052.png,সাধারণত,"['সা', 'ধা', 'র', 'ণ', 'ত']"
2225.png,অন্তরে,"['অ', 'ন্ত', 'রে']"
10849.png,সত্যের,"['স', 'ত্যে', 'র']"
1059.png,শর্ত,"['শ', 'র্ত']"
1869.png,আন্ধার,"['আ', 'ন্ধা', 'র']"
17348.png,ঢাকার,"['ঢা', 'কা', 'র']"
16067.png,পণ্যের,"['প', 'ণ্যে', 'র']"
3300.png,শিশুদের,"['শি', 'শু', 'দে', 'র']"
6331.png,পাইলি,"['পা', 'ই', 'লি']"
563.png,নাড়ছেন,"['না', 'ড়', 'ছে', 'ন']"
17520.png,হতে,"['হ', 'তে']"
641.png,বিচার,"['বি', 'চা', 'র']"
3666.png,কারব,"['কা', 'র', 'ব']"
13613.png,ঠাকুরগাঁও,"['ঠা', 'কু', 'র', 'গাঁ', 'ও']"
16021.png,বৈজ্ঞানিক,"['বৈ', 'জ্ঞা', 'নি', 'ক']"
10652.png,নবীর,"['ন', 'বী', 'র']"
5789.png,দৈনিক,"['দৈ', 'নি', 'ক']"
17811.png,বিমর্ষতার,"['বি', 'ম', 'র্ষ', 'তা', 'র']"
6257.png,তৃষ্ণার্ত,"['তৃ', 'ষ্ণা', 'র্ত']"
8095.png,আপেল,"['আ', 'পে', 'ল']"
11603.png,নবি,"['ন', 'বি']"
16792.png,মুক্তি,"['মু', 'ক্তি']"
15339.png,আজকের,"['আ', 'জ', 'কে', 'র']"
17360.png,শীর্ষস্থানীয়,"['শী', 'র্ষ', 'স্থা', 'নী', 'য়']"
15087.png,অভিজ্ঞতার,"['অ', 'ভি', 'জ্ঞ', 'তা', 'র']"
1949.png,লাগে,"['লা', 'গে']"
